system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,weyl_lower,weyl_upper,exact_lower,exact_upper,weyl_condition_number,exact_condition_number,interval_chebyshev_degree,maximum_control_fraction,newton_decrement_half
1140,damped_oscillator,60,0,1,0,0.03,0.0925095896317464,11.60018673384345,0.0925178497817728,9.75589590531336,125.39442429720421,105.44879640334437,21,0.8823947942511321,0.28904387053334346
1141,damped_oscillator,60,0,1,1,0.03,0.0925095895799065,86771.1503620583,0.09251604089336815,86762.38748393397,937969.2500647022,937809.1263539292,1787,0.9994119739712557,0.0345990273489353
1142,damped_oscillator,60,0,1,2,0.03,0.09250958957482516,22131.1904349446,0.09251465094501289,22122.427677109434,239231.31144197844,239123.50585701442,902,0.9988354697166475,0.017848215140855266
1143,damped_oscillator,60,0,1,3,0.03,0.09250958957493717,5732.850269921095,0.09251466929089466,5724.0879753470845,61970.335143225486,61872.22004057309,460,0.9977105412868237,0.014185273819275635
1144,damped_oscillator,60,0,1,4,0.03,0.09250958957492358,1533.5393311169275,0.09251467126814578,1524.7787677668946,16577.085015331442,16481.48068696537,238,0.9955633762841489,0.011892208381119108
1145,damped_oscillator,60,0,1,5,0.03,0.09250958957491641,438.7773849739698,0.09251467220994875,430.0229553757784,4743.047580149922,4648.159530846125,127,0.9916409612614383,0.009358015720185207
1146,damped_oscillator,60,0,1,6,0.03,0.09250958957491014,144.0685959051068,0.09251467323767996,135.33406282741947,1557.3368833124753,1462.838899941115,73,0.9850728702101614,0.005841998870381166
1147,damped_oscillator,60,0,1,7,0.03,0.09250958957490163,60.69647457082537,0.0925146746584594,52.017794028219484,656.1100838273816,562.2653294761715,48,0.9758094671755705,0.0022762322733652115
1148,damped_oscillator,60,0,1,8,0.03,0.09250958957489303,36.079868442185074,0.09251467609530709,27.51773519847348,390.0121988215706,297.441836905154,37,0.9664481369407779,0.00034652627398417757
1149,damped_oscillator,60,0,1,9,0.03,0.09250958957488839,29.554366366415227,0.09251467687259052,21.10747141959085,319.47354325348476,228.15267947873465,33,0.9613895689124647,8.292250768719969e-06
1150,damped_oscillator,60,0,1,10,0.03,0.09250958957488756,28.6484051073413,0.0925146770109598,20.228658465096025,309.6803827472404,218.6535057858941,33,0.9604899654887173,6.550221872169314e-09
1151,damped_oscillator,60,0,2,0,0.01,0.052509589574506244,15.822873314651273,0.05251399047240288,10.335769051567809,301.3330220797114,196.81934201895123,32,0.9604640975169164,0.10916738509853827
1152,damped_oscillator,60,0,2,1,0.01,0.052509589574324125,255913.1914155739,0.05251344323002639,255904.42851025614,4873646.766051073,4873122.247751103,4072,0.9998023204875846,0.013838688863558442
1153,damped_oscillator,60,0,2,2,0.01,0.052509589574315646,65223.252927705485,0.052513031946830845,65214.49006320501,1242120.7908204363,1241872.496130757,2056,0.9996084112972713,0.008482955298350869
1154,damped_oscillator,60,0,2,3,0.01,0.05250958957431562,16863.689407004393,0.05251304383731414,16854.926699771426,321154.4699494861,320966.477433457,1046,0.999229726244613,0.006326963099030508
1155,damped_oscillator,60,0,2,4,0.01,0.05250958957431562,4488.003147929412,0.052513044066957344,4479.241028014213,85470.16238962683,85297.68379648506,540,0.9985057270648665,0.0046031662532484965
1156,damped_oscillator,60,0,2,5,0.01,0.05250958957431562,1265.8033403686718,0.052513044170418126,1257.0432874087273,24106.136624381903,23937.734086207296,287,0.9971787614368264,0.003252098925976259
1157,damped_oscillator,60,0,2,6,0.01,0.05250958957431562,400.2839968603082,0.05251304437740712,391.5304635533889,7623.064665051237,7455.870597398434,162,0.9949418692781178,0.0020214991929845432
1158,damped_oscillator,60,0,2,7,0.01,0.05250958957431562,156.11268098676408,0.05251304463880917,147.37598818820732,2973.0318262309283,2806.464359510604,101,0.9917433576689114,0.0008194898753528335
1159,damped_oscillator,60,0,2,8,0.01,0.05250958957431562,83.98775163723607,0.05251304490577589,75.2807735940641,1599.4745401384282,1433.563293256758,74,0.9884191712901399,0.00013573392789259893
1160,damped_oscillator,60,0,2,9,0.01,0.05250958957431562,64.47892320058683,0.05251304505713005,55.796857505282375,1227.945670939425,1062.5332704393697,65,0.9865225820276684,3.847883798546635e-06
1161,damped_oscillator,60,0,2,10,0.01,0.05250958957431562,61.564956943068836,0.052513045086614606,52.88868119064736,1172.4516881994928,1007.1531959994547,64,0.986151091367266,4.060455662138198e-09
1162,damped_oscillator,60,1,0,0,0.1,0.2325095895743156,9.6226773089568,0.23250958957431503,9.622677308956801,41.38615240160304,41.38615240160315,12,0.0,23.654758479476918
1163,damped_oscillator,60,1,0,1,0.1,0.23250958957828324,4009.447802779267,0.2325146790002875,4000.6857776581155,17244.225539477517,17206.164337061786,243,0.995,9.751502307923904
1164,damped_oscillator,60,1,0,2,0.1,0.232509589574685,22968.95479629034,0.23251697814931202,22960.187708549427,98787.12890210674,98746.2846425151,580,0.9979130179191176,1.7662376090218133
1165,damped_oscillator,60,1,0,3,0.1,0.2325095895773238,5877.166457199713,0.232520243025078,5868.399861188931,25277.09273361042,25238.232099026347,294,0.9958717560022002,0.09500961890831935
1166,damped_oscillator,60,1,0,4,0.1,0.23250958964029736,1535.6957231047718,0.23252120981946636,1526.9310191680174,6604.8704721407885,6566.846182993603,150,0.9919055476928968,0.06684236159849843
1167,damped_oscillator,60,1,0,5,0.1,0.23250958965799584,420.37723116127006,0.23252128906162284,411.6196354098581,1807.9995400603193,1770.244940026849,79,0.9844002901670977,0.0482645040744976
1168,damped_oscillator,60,1,0,6,0.1,0.23250958966608382,127.79232110080383,0.2325213069972391,119.06084188422443,549.6217222022173,512.0427173826188,44,0.9709312029571607,0.03051003690586819
1169,damped_oscillator,60,1,0,7,0.1,0.23250958967458793,48.18431456390727,0.2325213229730154,39.5534061497239,207.23581608545396,170.10657622274994,27,0.9491903219283409,0.01600990067514461
1170,damped_oscillator,60,1,0,8,0.1,0.23250958967761906,25.36876816461161,0.2325213355522211,17.733909556699853,109.10848107291447,76.2678810294252,20,0.9207421454428416,0.004987743605281219
1171,damped_oscillator,60,1,0,9,0.1,0.23250958967517257,24.84020236279973,0.232521344921515,16.663047202453605,106.83517354059556,71.66244117535976,20,0.9193925259097745,0.0004848827295239477
1172,damped_oscillator,60,1,0,10,0.1,0.23250958967418497,24.879219137061725,0.23252134873097025,16.667188482897203,107.00298070253749,71.6802503248049,20,0.9194945151969685,4.805566975228504e-06
1173,damped_oscillator,60,1,0,11,0.1,0.23250958967407728,24.883462857990416,0.23252134914805203,16.66876782899579,107.02123251290868,71.6870424589803,20,0.9195055848926743,9.92059504779988e-10
1174,damped_oscillator,60,1,1,0,0.03,0.09250958960424364,14.060931417174233,0.09251828017132033,10.032657221074064,151.99431191216985,108.43972891082859,23,0.9195057452246854,0.3237566975135042
1175,damped_oscillator,60,1,1,1,0.03,0.09250958957850089,185213.90601694217,0.09251648918013945,185205.14311694808,2002104.9370214227,2001860.9088844038,2610,0.9995975287261234,0.042612911781094165
1176,damped_oscillator,60,1,1,2,0.03,0.09250958957449579,47236.39553614773,0.09251492821991252,47227.632692495885,510610.7999550617,510486.61660563026,1318,0.9992029866291228,0.021353806142692704
1177,damped_oscillator,60,1,1,3,0.03,0.09250958957454679,12231.162340842484,0.09251494981948877,12222.39971398135,132215.07518403025,132112.69895113359,671,0.998433269685747,0.015806450511999297
1178,damped_oscillator,60,1,1,4,0.03,0.09250958957453884,3265.5289186678197,0.09251495284745094,3256.7670995841536,35299.35581474661,35202.60238314424,347,0.9969646285448714,0.012212097178078984
1179,damped_oscillator,60,1,1,5,0.03,0.09250958957453442,927.5067697438751,0.09251495441833642,918.7477851575208,10026.060800935546,9930.802981354822,185,0.9942836188265671,0.009333674280119818
1180,damped_oscillator,60,1,1,6,0.03,0.09250958957453165,297.7775147269479,0.09251495562384934,289.0274578028271,3218.8826703964487,3124.116050792538,105,0.989799940323451,0.005803775285303859
1181,damped_oscillator,60,1,1,7,0.03,0.0925095895745285,119.47886152097007,0.0925149570811752,110.7519777610054,1291.5294735440839,1197.1251055527005,67,0.9834891874198626,0.002251904922483386
1182,damped_oscillator,60,1,1,8,0.03,0.09250958957452532,66.78653017020676,0.09251495854562405,58.10113712683413,721.9416979080188,628.0188419279393,50,0.9771297704268728,0.0003409725212468819
1183,damped_oscillator,60,1,1,9,0.03,0.09250958957452365,52.818865909767666,0.09251495933522634,44.16825444162403,570.9555750133122,477.41743345074747,45,0.9737049880720164,8.099954526379716e-06
1184,damped_oscillator,60,1,1,10,0.03,0.09250958957452335,50.884360138813605,0.09251495947522825,42.241291742274086,550.0441670192739,456.5887720416133,44,0.9730984361851687,6.3303514889977805e-09
1185,damped_oscillator,60,1,2,0,0.01,0.05250958957438484,23.2254360653397,0.05251419687754678,15.119711653480735,442.3084669598999,287.9166502105527,39,0.973081090281554,0.11835355857937098
1186,damped_oscillator,60,1,2,1,0.01,0.052509589574316895,552017.0282030475,0.05251357216787251,552008.2652902484,10512689.828241317,10511725.68351699,5980,0.9998654054514078,0.016936791820173165
1187,damped_oscillator,60,1,2,2,0.01,0.052509589574315854,140697.25450139013,0.05251305911594089,140688.49160752466,2679458.278801892,2679114.376043219,3019,0.9997333928848856,0.010466161175581265
1188,damped_oscillator,60,1,2,3,0.01,0.05250958957431593,36378.530215503844,0.05251306837252565,36369.76739456035,692797.8396025726,692585.0749484804,1535,0.999475635003669,0.007515192922407408
1189,damped_oscillator,60,1,2,4,0.01,0.05250958957431594,9678.09657249744,0.052513068341720495,9669.334023568808,184311.03063184663,184131.95665214505,792,0.9989830101935442,0.005144676620578966
1190,damped_oscillator,60,1,2,5,0.01,0.05250958957431594,2724.2138480828567,0.05251306833968361,2715.4522531342877,51880.31119967759,51710.02836035477,421,0.9980807480686499,0.003393507190050251
1191,damped_oscillator,60,1,2,6,0.01,0.052509589574315944,855.3862901685114,0.05251306853456651,846.6276747948492,16290.096668112355,16122.228207585318,236,0.9965618501419139,0.002016186326558973
1192,damped_oscillator,60,1,2,7,0.01,0.05250958957431594,327.79304234221485,0.05251306877912152,319.0419503767222,6242.536744232116,6075.477167763026,146,0.9943955190531951,0.0008081960205173406
1193,damped_oscillator,60,1,2,8,0.01,0.05250958957431594,171.88186418632145,0.05251306901708223,163.14359377341628,3273.3423662178875,3106.72365616922,106,0.9921543084441162,0.00013223858625702423
1194,damped_oscillator,60,1,2,9,0.01,0.05250958957431594,129.80166006541398,0.05251306915131637,121.07385664421358,2471.961047833137,2305.5947519528777,92,0.990885576239132,3.664496959227984e-06
1195,damped_oscillator,60,1,2,10,0.01,0.052509589574315944,123.57466531761378,0.05251306917726876,114.84926081399897,2353.3732851352916,2187.0605282334855,90,0.9906402756024609,3.7209904778027672e-09
1196,damped_oscillator,60,2,0,0,0.1,0.2325095895743156,9.6226773089568,0.23250958957431503,9.622677308956801,41.38615240160304,41.38615240160315,12,0.0,21.866074963554986
1197,damped_oscillator,60,2,0,1,0.1,0.23250958957437454,4009.4478027794444,0.23251439413861089,4000.685777661729,17244.22553976817,17206.185416962893,243,0.9950000000000001,9.123552228173923
1198,damped_oscillator,60,2,0,2,0.1,0.23250958957661955,9365.450547877314,0.23251666131500742,9356.678857124802,40279.84637077126,40240.89630483994,371,0.9967306995917015,2.1436202383936482
1199,damped_oscillator,60,2,0,3,0.1,0.23250958957512186,2415.173374801711,0.2325193358033389,2406.4029770507573,10387.4140383418,10349.25963785676,188,0.9935527136266198,0.12124918423742768
1200,damped_oscillator,60,2,0,4,0.1,0.23250958958163925,643.4153274841165,0.23252014465148818,634.6498936435697,2767.2636154140177,2729.4404731891595,97,0.9874406674540317,0.07075960143949565
1201,damped_oscillator,60,2,0,5,0.1,0.23250958958673235,184.83153932459138,0.23252022873667835,176.08498786138003,794.9415748963946,757.2888983383489,52,0.9761215606902032,0.04294901479525749
1202,damped_oscillator,60,2,0,6,0.1,0.23250958958916146,62.7136995212134,0.2325202578137621,54.044969745096566,269.7252170632055,232.43123095272014,31,0.9566709236906117,0.023862490299604303
1203,damped_oscillator,60,2,0,7,0.1,0.23250958959095067,31.40376965462244,0.23252027852461538,23.14551583849253,135.0644062030751,99.54192376404825,22,0.9325099037161759,0.009919060702483808
1204,damped_oscillator,60,2,0,8,0.1,0.23250958959255963,30.333090110222088,0.23252029417162098,21.923380383873408,130.4595228238825,94.28587926906704,22,0.9308013799122747,0.0018946082505707097
1205,damped_oscillator,60,2,0,9,0.1,0.23250958959355547,30.390832166421145,0.23252030319841607,21.967370491321248,130.70786551017807,94.47506385098714,22,0.9308968516875558,6.960120103209307e-05
1206,damped_oscillator,60,2,0,10,0.1,0.23250958959378626,30.41117567086838,0.23252030525494607,21.985590322556448,130.7953608451129,94.55342103757529,22,0.930930393990045,1.1367921548900722e-07
1207,damped_oscillator,60,2,1,0,0.03,0.0925095895801597,15.719482315818365,0.09251799520780227,10.447315988355466,169.92273327726105,112.92198847251306,24,0.9309317971407624,0.31098815342338676
1208,damped_oscillator,60,2,1,1,0.03,0.09250958957506752,251559.78500158587,0.09251633594230987,251551.02209650836,2719283.332215586,2718990.322459022,3042,0.9996546589857038,0.043746699982738606
1209,damped_oscillator,60,2,1,2,0.03,0.09250958957431615,64149.02567957709,0.09251469117882882,64140.26281599062,693431.0915739601,693298.1345850135,1536,0.9993160922596667,0.02275953656351922
1210,damped_oscillator,60,2,1,3,0.03,0.09250958957431873,16605.2853608708,0.0925147106847033,16596.522656947855,179497.98974657364,179393.3368446666,782,0.9986554999916851,0.01642946004419459
1211,damped_oscillator,60,2,1,4,0.03,0.09250958957431825,4429.465193764973,0.092514714524838,4420.703084774432,47881.1463130158,47783.78344979466,404,0.9973947597853302,0.012398209312259812
1212,damped_oscillator,60,2,1,5,0.03,0.09250958957431801,1254.9041495544036,0.09251471665315797,1246.1441271318613,13565.12503545668,13469.685388582167,215,0.9950921271166314,0.009369623834779196
1213,damped_oscillator,60,2,1,6,0.03,0.09250958957431787,400.1370845423231,0.09251471816131866,391.38361944967494,4325.357904878301,4230.50112704463,122,0.9912373569763678,0.005836059376055476
1214,damped_oscillator,60,2,1,7,0.03,0.09250958957431774,158.22246960490344,0.0925147198806528,149.48593810511113,1710.3358725615699,1615.8070661398876,77,0.9858005812446006,0.0022780696950068305
1215,damped_oscillator,60,2,1,8,0.03,0.09250958957431758,86.72379975963719,0.09251472160936904,78.01755310858519,937.4574047803727,843.298793439641,57,0.9802989570435039,0.00034928105746842233
1216,damped_oscillator,60,2,1,9,0.03,0.09250958957431751,67.71267093447949,0.09251472254919389,59.032398587021206,731.9529926147014,638.0865332610304,50,0.9773122091535948,8.507881344328297e-06
1217,damped_oscillator,60,2,1,10,0.03,0.09250958957431749,65.05079504234294,0.09251472271825922,56.376364100010846,703.1789389799903,609.3772152535901,49,0.9767756581498894,6.935984229399087e-09
1218,damped_oscillator,60,2,2,0,0.01,0.05250958957431623,27.94037266390468,0.052513835834798885,19.577707343394707,532.100381861888,372.8104609418251,43,0.9767599775030547,0.11036279415115277
1219,damped_oscillator,60,2,2,1,0.01,0.05250958957431692,740614.8742293804,0.052513026574570874,740606.1113149341,14104373.700753968,14103283.692156648,6926,0.9998837998875153,0.017942322824695774
1220,damped_oscillator,60,2,2,2,0.01,0.05250958957431681,188759.71860464354,0.05251232799508688,188750.95570431475,3594766.596632639,3594412.263001833,3497,0.9997698260438523,0.0111576592723091
1221,damped_oscillator,60,2,2,3,0.01,0.05250958957431689,48800.07837010688,0.05251233832087481,48791.315524157544,929355.5475431791,929140.0285018715,1778,0.999547277912111,0.007798159250099501
1222,damped_oscillator,60,2,2,4,0.01,0.052509589574316895,12978.60614166312,0.052512339321104655,12969.843498604885,247166.39849744932,246986.58765316743,917,0.999121900509943,0.005234353238607078
1223,damped_oscillator,60,2,2,5,0.01,0.0525095895743169,3649.9174336537108,0.05251234015944922,3641.1555024677573,69509.54031906833,69339.04471618863,487,0.9983426282024901,0.0034176102294028034
1224,damped_oscillator,60,2,2,6,0.01,0.0525095895743169,1143.2189350292438,0.052512340814143264,1134.459229888962,21771.621989374802,21603.669009998037,273,0.9970301605588171,0.0020230889898910113
1225,damped_oscillator,60,2,2,7,0.01,0.05250958957431691,435.68580775153055,0.05251234133474121,426.93174784205473,8297.26172463991,8130.1221196855,168,0.9951564655311659,0.0008125111341576887
