system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,preconditioned_weyl_lower,preconditioned_weyl_upper,preconditioned_exact_lower,preconditioned_exact_upper,interval_chebyshev_degree,raw_gradient_norm,preconditioned_gradient_norm
489,double_integrator,60,1,0,1,0.1,0.0037243874885691127,102.36656849796248,0.003817972184426095,59.14335481540503,306,986.7861054458509,186.98439796693734
490,double_integrator,60,1,0,2,0.1,0.003951929595681376,193.97423793994577,0.004219892303091125,148.0873602007611,409,745.8725677378517,142.36604926023378
491,double_integrator,60,1,0,3,0.1,0.0044721922669879715,205.02802294763052,0.004664864549516802,159.12215373476158,395,534.0916212776139,102.70407161908416
492,double_integrator,60,1,0,4,0.1,0.00458612132513459,163.1500999754595,0.005362945807387825,117.51951613500898,348,323.9762618466747,62.93676392337874
493,double_integrator,60,1,0,5,0.1,0.004807899169440097,285.91267504344216,0.005971680977325017,239.84790416971117,450,151.6994332939862,30.07649177305072
494,double_integrator,60,1,0,6,0.1,0.0051034027689458175,108.46781815393548,0.0065523348207406785,64.5708931997613,269,19.569904785375172,2.7210479022213327
495,double_integrator,60,1,0,7,0.1,0.005616637065791827,63.31409915364108,0.006509146318093371,48.17273426924207,196,9.447361098051461,1.317109413169089
496,double_integrator,60,1,0,8,0.1,0.0060974625802057425,53.89275523321583,0.006504346228079088,47.70073547096061,174,4.323322260601968,0.6058223665976876
497,double_integrator,60,1,0,9,0.1,0.006099672844976036,53.892755233253645,0.006511716338886726,47.607246881210585,174,1.8784520394729851,0.2643499583901286
498,double_integrator,60,1,0,10,0.1,0.005981407502157459,53.892755233290806,0.0065253226052836835,47.586063353812406,176,0.7396292381612249,0.10433538367410924
499,double_integrator,60,1,0,11,0.1,0.005898467153421024,53.89275523330014,0.0065350766029511915,47.58202550888943,177,0.23264307490698374,0.03284284008444075
500,double_integrator,60,1,0,12,0.1,0.005854650490335091,53.89275523330073,0.006539592952004597,47.58161539898913,177,0.041557801787507634,0.005867121027786045
501,double_integrator,60,1,0,13,0.1,0.0058437235260307184,53.8927552333007,0.006540544817584725,47.5816242438906,178,0.0019979037061368886,0.00028206358839705725
502,double_integrator,60,1,1,0,0.03,0.001989345062385459,49.26465604332857,0.002388687460796976,47.36913639798546,291,5.8652881464254385,0.7184846030721858
503,double_integrator,60,1,1,1,0.03,0.002155249131430525,42337.25724862246,0.0027587694991829666,42290.97699082483,8174,302.2162957769303,35.489799763824436
504,double_integrator,60,1,1,2,0.03,0.0029437255033655913,10836.59503410239,0.0034290874124815337,10790.317494820796,3539,150.2241824666646,17.63985282343996
505,double_integrator,60,1,1,3,0.03,0.0027920504823683006,2842.2223409957905,0.0033393263299996917,2795.9554016574593,1861,74.00860574652279,8.68930046272674
506,double_integrator,60,1,1,4,0.03,0.002744411563344642,793.3788027784756,0.003344023604711223,747.153505655167,992,35.86383755546043,4.210051293037735
507,double_integrator,60,1,1,5,0.03,0.002722604914163046,258.45191422032315,0.0033472571978842027,212.4065695639215,569,16.824116931471394,1.9746287462236365
508,double_integrator,60,1,1,6,0.03,0.002710351636071829,114.0756312689227,0.00334941420061606,69.50602971570561,379,7.390792087218234,0.8673435367061776
509,double_integrator,60,1,1,7,0.03,0.002702398915539867,73.07899459082942,0.003350911840469169,48.63716479263343,304,2.8181094337908053,0.33070825370091916
510,double_integrator,60,1,1,8,0.03,0.0026962808082828193,60.95026204385073,0.0033520958225155516,48.02750730335528,278,0.7765442742258687,0.09112825440619238
511,double_integrator,60,1,1,9,0.03,0.0026931641571254087,57.77279250712159,0.0033526936200954155,47.9301927474512,271,0.09950794222154173,0.011677357452244345
512,double_integrator,60,1,2,0,0.01,0.0011226910916301755,50.63811829073902,0.0015258315321774892,47.47504156416158,392,5.124734994363219,0.6254724369531639
513,double_integrator,60,1,2,1,0.01,0.0013080951007159738,60.57553866790143,0.0017032079736698264,48.104513405200876,397,2.5358109970844205,0.31070344723573157
514,double_integrator,60,1,2,2,0.01,0.0015082407355322264,91.66226008482934,0.00239521488758889,53.877993633799036,455,2.0948984958205052,0.2589501716877637
515,double_integrator,60,1,2,3,0.01,0.0015125009831438293,78.12497114078107,0.0024051739230276648,50.13035816368034,420,0.38225436136701113,0.04785431061523488
516,double_integrator,60,1,2,4,0.01,0.0015135423146223292,75.81783638432397,0.002407163758446358,49.738587038730714,413,0.021988285222246134,0.002904067605208429
517,double_integrator,60,1,2,5,0.01,0.0015136701213253724,75.72719287553286,0.002407372045723686,49.72265977556144,413,0.00037973761380264505,5.521611516208117e-05
518,double_integrator,60,2,0,0,0.1,0.003091966932630916,53.89275520984583,0.0031981316932161268,47.37914926917183,244,1829.1770525391848,349.8534298836436
519,double_integrator,60,2,0,1,0.1,0.003774489175050781,102.36656849796002,0.0038916543636250385,59.143360116069545,304,1450.2417797825426,277.99098016422596
520,double_integrator,60,2,0,2,0.1,0.004110120291217026,215.8014979582733,0.004286487819566353,169.84406717379403,423,1127.7909522679363,217.1571653022915
521,double_integrator,60,2,0,3,0.1,0.004386577143019452,272.84256947167273,0.004767352629874121,226.7918157676387,460,852.0004546832154,164.95429006650082
522,double_integrator,60,2,0,4,0.1,0.004938393217987898,257.0373517744689,0.005272055163294296,211.02350722236145,421,604.7974555219326,117.84511901665317
523,double_integrator,60,2,0,5,0.1,0.005083678788845675,187.5076557241595,0.005995574196868494,141.74252530896467,355,364.8552667944683,71.70176543241571
524,double_integrator,60,2,0,6,0.1,0.005445997436614087,349.86092980261594,0.006564192953923878,303.74475177830607,468,155.20026173626042,31.101045156655942
525,double_integrator,60,2,0,7,0.1,0.005937401112334774,124.74143326286057,0.007151836973623163,79.76353703826089,268,21.02432585311036,3.0836132635507028
526,double_integrator,60,2,0,8,0.1,0.006644837001566649,67.50629748786557,0.007213412709234271,48.630065271460424,186,10.128075927828716,1.4916214983165677
527,double_integrator,60,2,0,9,0.1,0.006614335757572019,53.89275523514102,0.007234724904818322,47.94615039157243,167,4.644691484812739,0.6884020808907125
528,double_integrator,60,2,0,10,0.1,0.0064344842353912645,53.89275523485666,0.007254320519423759,47.8257923686369,169,2.031485540277601,0.30262788800480617
529,double_integrator,60,2,0,11,0.1,0.006338987868017399,53.89275523470753,0.007268308251833682,47.80048581896702,171,0.814888162698916,0.12172081538667218
530,double_integrator,60,2,0,12,0.1,0.0062759341401301605,53.89275523457306,0.0072779125848725324,47.79665328620759,171,0.26747202263926506,0.03998460436069841
531,double_integrator,60,2,0,13,0.1,0.006241933303547489,53.892755234486955,0.007282267317191922,47.796904641370546,172,0.05279825069489572,0.007893290830993506
532,double_integrator,60,2,0,14,0.1,0.0062324021672291565,53.89275523446136,0.007283249905985116,47.797161496922314,172,0.003140836477147247,0.0004695521702603608
533,double_integrator,60,2,1,0,0.03,0.002105931857392212,49.26465604367626,0.0026693129348666377,47.429227279314354,283,8.243983713764218,1.018531087752432
534,double_integrator,60,2,1,1,0.03,0.0024623172343222343,72567.90383863996,0.0029746905207599073,72521.62319438647,10012,398.8260611079428,46.859363536219625
535,double_integrator,60,2,1,2,0.03,0.002890150003273808,18549.72356722009,0.0036298745198283886,18503.44450563186,4672,198.17400977915273,23.2816194083613
536,double_integrator,60,2,1,3,0.03,0.0027487925355569563,4840.5117728247615,0.0035522903097936075,4794.238843673369,2448,97.56040042802962,11.45931937340574
537,double_integrator,60,2,1,4,0.03,0.002704155485781849,1326.9352991267285,0.0035577248850560644,1280.6858812744022,1292,47.21622069652381,5.544486382588189
538,double_integrator,60,2,1,5,0.03,0.0026850186697462263,409.5337721777459,0.003561323927440494,363.3764118900707,721,22.10531512784491,2.5949810495433514
539,double_integrator,60,2,1,6,0.03,0.002674356334923256,161.90370189513092,0.0035637109930945613,116.1888526161311,454,9.686999260891845,1.136892629908358
540,double_integrator,60,2,1,7,0.03,0.0026678679630689002,91.57764082178798,0.0035652449946694535,52.657436566449064,342,3.6874117014276906,0.43272423131625337
541,double_integrator,60,2,1,8,0.03,0.0026634045826825167,70.77051010391304,0.0035663272388553736,48.98183305788676,301,1.0150060711631168,0.11911198915991349
542,double_integrator,60,2,1,9,0.03,0.0026612043397640814,65.32233034202301,0.0035668589840943937,48.70768302144488,289,0.12979381462471457,0.01523143514643863
543,double_integrator,60,2,2,0,0.01,0.001112089457650527,53.054877327814225,0.001649325772848226,47.67319650616779,403,7.203137002538175,0.8870922802208255
544,double_integrator,60,2,2,1,0.01,0.0012677833413347584,70.14662486168072,0.001799665371082604,49.22263714306433,434,3.5669743279470043,0.44108392674417163
545,double_integrator,60,2,2,2,0.01,0.0015965080530457375,124.01261102916435,0.0027310842925692557,79.32262173009033,514,2.9556964159195207,0.3692974406924741
546,double_integrator,60,2,2,3,0.01,0.001491619268135784,100.4656493141143,0.0026290843965152506,59.103554435779685,479,0.5408586777799762,0.06852699178999866
547,double_integrator,60,2,2,4,0.01,0.001449202376521244,96.42082119074252,0.0026231695294839028,56.57842753312424,476,0.0305264397855272,0.004096174947801547
548,double_integrator,60,2,2,5,0.01,0.0014403090065864825,96.25943119456798,0.0026234131242158236,56.48526927306024,477,0.000454299576174388,6.84055555205713e-05
549,double_integrator,60,3,0,0,0.1,0.003091966932630916,53.89275520984583,0.0031981316932161268,47.37914926917183,244,2131.991923973243,410.76889343369106
550,double_integrator,60,3,0,1,0.1,0.003913051376426894,102.36656849796248,0.004002610855065055,59.143371516151916,299,1615.4154596066207,311.86157986705683
551,double_integrator,60,3,0,2,0.1,0.004251910153004228,248.11232192639878,0.004433885533307066,202.08729002978424,446,1209.462689586004,234.53360864775487
552,double_integrator,60,3,0,3,0.1,0.004590550488468652,414.3682753442327,0.00495351651383484,368.21421002376496,555,853.4501170004652,166.6880776341672
553,double_integrator,60,3,0,4,0.1,0.0051241814334876375,253.8374950140222,0.005523028187186861,207.84322294661007,411,549.8930590898317,108.12596014057951
554,double_integrator,60,3,0,5,0.1,0.005447273091888164,197.43571970797197,0.006207879192107269,151.59496039522193,352,281.2842541387443,55.94757856312634
555,double_integrator,60,3,0,6,0.1,0.006310427079140901,453.54828966934235,0.006984236158567333,407.384430959489,495,50.13173840457055,9.401366446940532
556,double_integrator,60,3,0,7,0.1,0.00609228809449392,150.62523259426854,0.007219696411708883,105.07073346503199,290,22.379477069745732,3.400234920619555
557,double_integrator,60,3,0,8,0.1,0.006291153269949727,73.92647246551051,0.007206403139303709,48.9479111483013,200,10.852289486356543,1.6559102345353445
558,double_integrator,60,3,0,9,0.1,0.0064871402267946765,54.34152147245138,0.007231895308110997,47.922750275793405,169,5.146981212834819,0.7889021617069719
559,double_integrator,60,3,0,10,0.1,0.006659300902257093,53.89275522365917,0.007256765456656893,47.78341254119067,166,2.374016951328072,0.3649147878457541
560,double_integrator,60,3,0,11,0.1,0.006828214798234153,53.89275522347526,0.007279975205752962,47.75525929815181,164,1.0328337387047437,0.158949367372235
561,double_integrator,60,3,0,12,0.1,0.0068058653387694365,53.89275522330161,0.007299667151489297,47.75086992033178,165,0.3932677868018697,0.06054910114324214
562,double_integrator,60,3,0,13,0.1,0.006746727497494961,53.89275522316192,0.007314568278810985,47.7515605835503,165,0.10822637113121068,0.01666352243485811
563,double_integrator,60,3,0,14,0.1,0.006718796852145288,53.89275522309154,0.007321747898482531,47.75245465716654,166,0.013517456188849225,0.002081269519203657
564,double_integrator,60,3,1,0,0.03,0.0022507006407649203,49.26465604026239,0.0027035562061710457,47.41751975804608,273,7.801287044335063,0.967509070726634
565,double_integrator,60,3,1,1,0.03,0.0020921327318424517,61469.24185942627,0.002889643960642821,61422.96131287028,9996,366.4284710521,43.04778384905981
566,double_integrator,60,3,1,2,0.03,0.002181892749978568,15713.221727892525,0.003207746436857734,15666.943051557233,4949,182.12571473546436,21.393827688213545
567,double_integrator,60,3,1,3,0.03,0.0022634944969863384,4103.28918034183,0.003182100980688398,4057.017767282299,2483,89.69548474672021,10.534409587602578
568,double_integrator,60,3,1,4,0.03,0.0022910929670485304,1128.8838495252087,0.003180996326217282,1082.6404952049659,1295,43.4457418222835,5.101283817013395
569,double_integrator,60,3,1,5,0.03,0.0023052042740339044,352.8024446765271,0.003182530947164051,306.6720169432024,722,20.37352987381245,2.391546049629792
570,double_integrator,60,3,1,6,0.03,0.002313697102400163,143.56448950548042,0.00318359596548174,98.04952554682032,460,8.956041600416448,1.051081123865642
571,double_integrator,60,3,1,7,0.03,0.0023191354479493416,84.23426636759453,0.003184320833996674,50.379271024904654,352,3.4293855773197057,0.4024434659519358
572,double_integrator,60,3,1,8,0.03,0.002323102655886673,66.68454479942572,0.003184858116378096,48.63666303926506,313,0.9560877636277142,0.11219786498888236
573,double_integrator,60,3,1,9,0.03,0.0023251390902081963,62.05190559224035,0.0031851301130215526,48.45128499793017,302,0.12592847259352366,0.014777833357599903
574,double_integrator,60,3,2,0,0.01,0.0010003073106920261,51.99457882221961,0.001550119773462714,47.61658541042337,421,6.66974818771953,0.8240994781116312
575,double_integrator,60,3,2,1,0.01,0.0009598492178826744,65.9475267347997,0.001651455122642983,48.81587128644476,484,3.2836834272808044,0.40774344311430116
576,double_integrator,60,3,2,2,0.01,0.00098837920529328,107.25691157437717,0.002087868724168353,64.4028375262922,608,2.58439671018413,0.3250358493922924
577,double_integrator,60,3,2,3,0.01,0.001021340461524591,89.62121378694889,0.0020132680547353577,53.73369019011018,547,0.46074725553516477,0.05898107126950499
578,double_integrator,60,3,2,4,0.01,0.0010443507468587878,86.75250860491452,0.0019934343062984936,52.71575484225882,532,0.025109943268649668,0.0034324160432836434
579,double_integrator,60,4,0,0,0.1,0.003091966932630916,53.89275520984583,0.0031981316932161268,47.37914926917183,244,2110.3039899450814,409.17797249327333
580,double_integrator,60,4,0,1,0.1,0.004152876145746564,102.36656849796248,0.004263111260904991,59.14340972914508,290,1353.896965332079,263.139285489836
581,double_integrator,60,4,0,2,0.1,0.004587126639928979,331.70405405692395,0.0047840067235145915,285.5891785225871,496,820.0301545224908,160.61974302394526
582,double_integrator,60,4,0,3,0.1,0.0050790535000664674,383.5628767212571,0.005356874851478232,337.42366465182795,507,409.8708846495547,81.37066229297514
583,double_integrator,60,4,0,4,0.1,0.005620745068183787,286.0750280047025,0.006025088272459266,240.01444281697917,417,92.51097455419846,18.866626615991702
584,double_integrator,60,4,0,5,0.1,0.005960800729566212,108.2182836344995,0.006429540416963034,64.42719939398545,249,21.13241222495612,2.9528510735171936
585,double_integrator,60,4,0,6,0.1,0.006092140952129269,63.09341222569016,0.006476206779865978,48.14353558595086,188,10.225276065741292,1.4341271272583744
586,double_integrator,60,4,0,7,0.1,0.006076285894111298,53.89275521352511,0.00649491349227818,47.61740685460774,174,4.745558551553963,0.6701895738146797
587,double_integrator,60,4,0,8,0.1,0.006061151202178101,53.892755213541726,0.0065184511605401,47.51138637187137,174,2.0812159107105184,0.29672863781369585
