repeat,system,method,products,accepted_degree_two,total_ns
3,1193,certificate,2,True,34750
1,1266,interval_chebyshev,18,False,57583
2,1270,cost_gated_certificate,2,True,35291
1,1212,cg,1,False,7542
0,1139,cg,5,False,23208
3,1253,certificate,109,False,362125
2,1212,direct,0,False,20333
3,1243,interval_chebyshev,715,False,2226958
3,1264,direct,0,False,21125
4,1135,interval_chebyshev,23,False,79042
0,1162,certificate,16,False,81709
4,1284,certificate,67,False,270667
1,1200,certificate,93,False,341250
1,1133,interval_chebyshev,65,False,213375
4,1175,certificate,2,True,45292
3,1155,direct,0,False,27834
1,1203,cost_gated_certificate,21,False,71792
0,1219,cg,2,False,12958
2,1261,certificate,114,False,383125
4,1233,certificate,2,True,36958
3,1280,cost_gated_certificate,36,False,137375
2,1197,direct,0,False,23042
2,1318,cg,8,False,38708
1,1315,cg,9,False,38000
1,1146,interval_chebyshev,71,False,225667
3,1238,direct,0,False,21083
3,1261,certificate,114,False,383958
0,1344,certificate,2,True,35833
3,1150,cost_gated_certificate,2,True,35833
0,1218,direct,0,False,22333
4,1170,cost_gated_certificate,20,False,68458
1,1138,certificate,17,False,80625
4,1316,cost_gated_certificate,41,False,152125
3,1228,interval_chebyshev,100,False,314125
4,1277,cost_gated_certificate,2,True,35500
0,1150,cost_gated_certificate,2,True,35000
2,1204,interval_chebyshev,21,False,67791
2,1199,cost_gated_certificate,182,False,590375
4,1130,certificate,2,True,38625
4,1314,direct,0,False,22792
2,1143,cost_gated_certificate,2,True,39375
3,1349,direct,0,False,21542
2,1138,cost_gated_certificate,17,False,58709
0,1128,cost_gated_certificate,16,False,51792
1,1261,certificate,114,False,380000
3,1158,certificate,2,True,36042
1,1220,cost_gated_certificate,2,True,35083
2,1345,direct,0,False,22333
1,1235,cost_gated_certificate,2,True,39458
1,1269,cost_gated_certificate,24,False,100250
0,1252,cost_gated_certificate,68,False,236625
4,1323,cg,2,False,13333
0,1222,certificate,2,True,35584
4,1239,cost_gated_certificate,21,False,68708
4,1269,direct,0,False,24916
4,1350,cg,2,False,14958
0,1154,direct,0,False,22125
0,1261,certificate,114,False,379000
1,1137,certificate,17,False,77542
2,1282,cost_gated_certificate,74,False,255208
4,1261,certificate,114,False,376125
0,1237,certificate,21,False,90291
1,1315,certificate,28,False,111666
2,1201,certificate,2,True,37541
3,1299,certificate,23,False,97459
1,1336,certificate,2,True,35417
1,1282,interval_chebyshev,74,False,230833
0,1205,interval_chebyshev,21,False,66916
0,1206,interval_chebyshev,21,False,66125
1,1267,interval_chebyshev,18,False,57083
2,1331,interval_chebyshev,15,False,47916
3,1274,certificate,2,True,35750
0,1131,cg,2,False,11834
3,1224,direct,0,False,21500
0,1335,certificate,2,True,38875
0,1241,certificate,2,True,34959
1,1182,certificate,2,True,36167
1,1333,cg,1,False,8375
2,1193,cg,1,False,7167
3,1180,certificate,2,True,35334
2,1190,interval_chebyshev,407,False,1273291
3,1236,cost_gated_certificate,2,True,38000
3,1168,cost_gated_certificate,2,True,36250
2,1306,cost_gated_certificate,18,False,58584
4,1195,direct,0,False,22708
4,1334,direct,0,False,22250
1,1164,cg,3,False,16750
3,1194,certificate,2,True,39417
3,1201,interval_chebyshev,49,False,154667
3,1247,interval_chebyshev,71,False,224542
1,1242,cg,1,False,8375
1,1175,direct,0,False,21375
0,1171,direct,0,False,23083
1,1177,direct,0,False,21292
4,1291,cg,3,False,19042
1,1287,certificate,2,True,36542
3,1181,cg,1,False,8166
4,1349,certificate,2,True,34833
0,1336,cost_gated_certificate,2,True,34833
0,1239,cg,4,False,18917
2,1276,certificate,2,True,35375
0,1248,direct,0,False,22208
2,1323,certificate,2,True,38625
3,1345,interval_chebyshev,955,False,2974333
3,1337,cg,1,False,8166
4,1147,cg,1,False,7708
3,1336,cg,1,False,6666
0,1165,cost_gated_certificate,2,True,37292
2,1349,cg,1,False,7333
2,1201,direct,0,False,21042
3,1215,cg,1,False,10583
2,1162,interval_chebyshev,16,False,52416
2,1260,cost_gated_certificate,223,False,728209
3,1316,cost_gated_certificate,41,False,152000
0,1325,cg,1,False,11000
4,1340,interval_chebyshev,26,False,83583
1,1259,interval_chebyshev,443,False,1372375
4,1313,interval_chebyshev,22,False,70292
1,1259,direct,0,False,20667
4,1137,cg,4,False,22167
1,1336,direct,0,False,20167
0,1186,certificate,2,True,40000
1,1313,interval_chebyshev,22,False,70333
1,1171,cost_gated_certificate,20,False,63750
4,1197,cost_gated_certificate,239,False,761500
1,1335,direct,0,False,20750
1,1263,cost_gated_certificate,35,False,137834
0,1337,certificate,2,True,34666
2,1167,certificate,2,True,35083
3,1268,cg,5,False,23292
1,1280,interval_chebyshev,36,False,113500
4,1281,interval_chebyshev,52,False,161375
1,1325,cost_gated_certificate,2,True,34917
2,1149,interval_chebyshev,33,False,105292
2,1129,interval_chebyshev,237,False,775000
0,1261,cost_gated_certificate,114,False,404292
1,1139,direct,0,False,29334
4,1228,cost_gated_certificate,2,True,46791
3,1304,cg,5,False,26625
2,1346,interval_chebyshev,485,False,1546875
0,1320,certificate,29,False,124292
1,1211,cost_gated_certificate,2,True,38458
4,1159,cg,1,False,9209
4,1190,direct,0,False,23334
4,1279,direct,0,False,23250
0,1187,cg,2,False,15667
1,1149,interval_chebyshev,33,False,105792
2,1168,direct,0,False,21334
1,1147,cg,1,False,10291
3,1315,cost_gated_certificate,28,False,115459
0,1199,direct,0,False,22041
4,1157,cost_gated_certificate,2,True,40625
4,1329,direct,0,False,22750
2,1159,cg,1,False,9834
3,1221,certificate,2,True,37959
3,1301,direct,0,False,22708
3,1266,cg,5,False,27000
0,1182,certificate,2,True,36000
0,1160,cg,1,False,8417
1,1330,direct,0,False,24833
2,1306,interval_chebyshev,18,False,62375
0,1221,direct,0,False,20000
4,1139,cost_gated_certificate,17,False,58250
1,1159,cg,1,False,7916
3,1144,direct,0,False,22583
3,1177,certificate,2,True,46083
4,1194,cost_gated_certificate,2,True,37708
4,1195,cg,1,False,7459
0,1263,interval_chebyshev,35,False,111041
4,1337,cg,1,False,7500
4,1206,certificate,21,False,91833
3,1293,certificate,15,False,73500
2,1324,direct,0,False,22500
0,1267,cost_gated_certificate,18,False,62083
0,1344,direct,0,False,21333
2,1337,cg,1,False,9709
0,1183,cg,1,False,8542
1,1293,interval_chebyshev,15,False,48667
0,1313,cg,8,False,34042
1,1194,cost_gated_certificate,2,True,35584
2,1190,cost_gated_certificate,2,True,35208
4,1190,certificate,2,True,34708
1,1292,cost_gated_certificate,15,False,51667
4,1220,certificate,2,True,35208
4,1128,interval_chebyshev,16,False,52416
4,1298,certificate,23,False,97666
1,1337,cg,1,False,7750
2,1147,interval_chebyshev,47,False,148375
3,1321,cost_gated_certificate,29,False,117458
0,1306,cost_gated_certificate,18,False,57666
4,1346,cost_gated_certificate,2,True,34833
1,1306,direct,0,False,20541
2,1312,interval_chebyshev,22,False,74042
0,1232,direct,0,False,22084
2,1334,cg,1,False,10667
3,1302,cg,5,False,24208
3,1342,certificate,25,False,104500
4,1262,cg,3,False,15791
2,1283,certificate,67,False,234416
3,1323,cg,2,False,11750
0,1311,certificate,22,False,93750
3,1129,interval_chebyshev,237,False,732917
4,1306,direct,0,False,20792
4,1268,cg,5,False,26833
3,1229,cost_gated_certificate,16,False,53125
3,1332,direct,0,False,21500
1,1189,certificate,2,True,40250
1,1174,cost_gated_certificate,25,False,104917
3,1132,interval_chebyshev,125,False,389542
4,1270,cost_gated_certificate,2,True,36375
0,1293,certificate,15,False,72125
3,1287,certificate,2,True,35292
3,1158,interval_chebyshev,99,False,312584
3,1185,cg,9,False,38208
2,1336,certificate,2,True,35125
3,1265,interval_chebyshev,18,False,58375
1,1306,cost_gated_certificate,18,False,57208
3,1213,interval_chebyshev,116,False,362792
1,1296,certificate,26,False,106791
3,1241,certificate,2,True,35042
4,1341,direct,0,False,22167
4,1244,interval_chebyshev,370,False,1157583
3,1258,interval_chebyshev,236,False,732708
0,1170,direct,0,False,21958
1,1244,direct,0,False,21542
0,1140,cg,8,False,35584
0,1288,interval_chebyshev,62,False,194125
4,1226,certificate,2,True,36541
1,1340,certificate,26,False,106500
0,1333,interval_chebyshev,822,False,2603459
2,1285,cost_gated_certificate,16,False,51959
4,1130,direct,0,False,22958
2,1299,interval_chebyshev,23,False,77750
1,1185,interval_chebyshev,40,False,127667
3,1167,interval_chebyshev,78,False,247125
2,1175,interval_chebyshev,2478,False,7839083
0,1282,interval_chebyshev,74,False,225750
1,1195,cg,1,False,10375
4,1325,direct,0,False,25875
1,1193,direct,0,False,23708
3,1252,certificate,68,False,244917
1,1256,cg,9,False,38292
3,1184,direct,0,False,23208
2,1154,certificate,2,True,45125
3,1283,cost_gated_certificate,67,False,230250
3,1159,cost_gated_certificate,2,True,34834
3,1156,cost_gated_certificate,2,True,35292
3,1280,interval_chebyshev,36,False,110250
0,1130,certificate,2,True,34583
1,1138,direct,0,False,23459
1,1296,direct,0,False,22917
3,1216,direct,0,False,24125
3,1162,cost_gated_certificate,16,False,52500
2,1181,interval_chebyshev,64,False,199250
3,1200,cg,3,False,15834
0,1285,direct,0,False,21583
2,1338,cg,2,False,14625
1,1287,interval_chebyshev,118,False,360209
4,1273,cg,1,False,7709
0,1167,direct,0,False,21750
0,1238,interval_chebyshev,21,False,70125
3,1195,interval_chebyshev,88,False,270542
1,1149,cost_gated_certificate,2,True,35666
4,1338,cost_gated_certificate,2,True,34459
0,1191,certificate,2,True,35375
1,1228,direct,0,False,23000
1,1349,direct,0,False,23250
3,1325,direct,0,False,22500
2,1311,certificate,22,False,94042
0,1236,certificate,2,True,35375
4,1266,interval_chebyshev,18,False,56875
1,1159,cost_gated_certificate,2,True,34292
4,1340,cost_gated_certificate,26,False,105125
1,1157,certificate,2,True,34291
1,1189,cg,2,False,11667
0,1169,interval_chebyshev,27,False,85208
4,1199,cost_gated_certificate,182,False,579750
3,1202,certificate,2,True,34666
1,1179,cost_gated_certificate,2,True,35000
4,1185,cg,9,False,37541
2,1308,interval_chebyshev,16,False,52417
3,1152,cg,2,False,11375
1,1243,cost_gated_certificate,2,True,35125
1,1263,direct,0,False,22250
0,1224,cost_gated_certificate,2,True,39334
0,1325,cost_gated_certificate,2,True,34125
2,1235,interval_chebyshev,34,False,106292
1,1326,cost_gated_certificate,2,True,35042
0,1347,certificate,2,True,34666
3,1344,certificate,2,True,33875
0,1157,cg,1,False,7167
1,1323,interval_chebyshev,239,False,721166
3,1318,certificate,29,False,113583
0,1336,interval_chebyshev,113,False,344625
4,1265,cg,4,False,18834
3,1291,direct,0,False,22167
2,1268,certificate,18,False,83667
2,1134,direct,0,False,21125
2,1135,direct,0,False,62625
3,1180,cost_gated_certificate,2,True,106792
4,1239,interval_chebyshev,21,False,73750
3,1243,cg,1,False,17875
1,1169,cost_gated_certificate,2,True,48291
2,1158,interval_chebyshev,99,False,318042
2,1236,interval_chebyshev,23,False,76625
4,1341,cost_gated_certificate,25,False,114667
2,1270,direct,0,False,40208
1,1250,cost_gated_certificate,2,True,43500
0,1149,cost_gated_certificate,2,True,44584
3,1137,cg,4,False,21958
0,1201,cg,2,False,12708
3,1237,certificate,21,False,106333
2,1307,cg,6,False,31084
4,1133,interval_chebyshev,65,False,207792
1,1270,cg,1,False,7750
1,1302,cg,5,False,23250
0,1333,direct,0,False,29334
1,1353,cg,2,False,17166
0,1156,direct,0,False,27666
0,1153,certificate,2,True,50000
2,1291,interval_chebyshev,17,False,66625
2,1217,direct,0,False,25875
0,1217,cg,1,False,10458
4,1333,certificate,2,True,40000
3,1132,certificate,2,True,36667
2,1144,certificate,2,True,36416
4,1303,cg,5,False,23792
2,1260,direct,0,False,25916
2,1209,certificate,2,True,40458
0,1303,cg,5,False,22958
4,1128,cg,4,False,19208
1,1220,interval_chebyshev,3380,False,10718375
0,1217,interval_chebyshev,48,False,153000
3,1192,cg,1,False,14583
2,1206,cost_gated_certificate,21,False,68500
1,1238,cg,4,False,20833
2,1214,cg,1,False,8167
2,1231,cg,3,False,16042
1,1288,cost_gated_certificate,2,True,61583
2,1307,direct,0,False,28666
0,1145,cg,1,False,10708
2,1294,cg,3,False,16375
3,1334,interval_chebyshev,423,False,1337709
4,1148,cg,2,False,12166
4,1128,certificate,16,False,82042
2,1226,cg,1,False,8666
2,1155,interval_chebyshev,523,False,1643250
3,1338,cost_gated_certificate,2,True,41459
2,1340,interval_chebyshev,26,False,84375
3,1238,certificate,21,False,95167
2,1265,cg,4,False,20750
1,1246,interval_chebyshev,112,False,353500
4,1219,direct,0,False,26084
3,1240,cg,7,False,34875
3,1241,cg,1,False,7792
1,1261,interval_chebyshev,114,False,363333
0,1199,interval_chebyshev,182,False,573458
4,1287,cost_gated_certificate,2,True,38125
3,1220,cg,2,False,11875
1,1173,interval_chebyshev,20,False,67334
4,1232,interval_chebyshev,206,False,642958
2,1218,interval_chebyshev,44,False,140125
0,1196,interval_chebyshev,16,False,54541
3,1314,direct,0,False,23417
1,1180,cost_gated_certificate,2,True,40541
2,1280,direct,0,False,23333
2,1205,interval_chebyshev,21,False,72583
0,1197,cg,5,False,24083
2,1177,cost_gated_certificate,2,True,39709
1,1243,cg,1,False,7833
3,1281,cost_gated_certificate,52,False,192292
0,1225,cg,1,False,10959
2,1353,cg,2,False,11375
3,1255,direct,0,False,22917
0,1234,interval_chebyshev,58,False,191333
0,1192,cg,1,False,7875
4,1344,certificate,2,True,43292
2,1180,certificate,2,True,35750
0,1193,certificate,2,True,37000
3,1270,direct,0,False,22459
4,1192,cost_gated_certificate,2,True,41875
4,1178,cost_gated_certificate,2,True,37041
0,1248,certificate,2,True,36083
3,1158,cg,1,False,8084
4,1165,cost_gated_certificate,2,True,36875
2,1328,certificate,16,False,84167
4,1329,cost_gated_certificate,15,False,51209
1,1266,cost_gated_certificate,18,False,61709
2,1320,interval_chebyshev,29,False,93041
0,1129,cost_gated_certificate,237,False,769917
3,1131,certificate,2,True,37750
3,1226,cg,1,False,7541
4,1132,cost_gated_certificate,2,True,35209
4,1174,interval_chebyshev,25,False,81292
3,1145,certificate,2,True,35333
2,1173,cost_gated_certificate,20,False,64750
2,1230,cg,5,False,26541
4,1310,interval_chebyshev,16,False,53792
3,1330,cg,6,False,27375
2,1278,certificate,2,True,44917
0,1138,certificate,17,False,82666
4,1273,interval_chebyshev,282,False,880042
2,1332,direct,0,False,23083
3,1196,direct,0,False,22125
1,1249,cg,1,False,8833
4,1225,cost_gated_certificate,2,True,36167
4,1270,direct,0,False,21042
3,1209,cg,1,False,10333
2,1152,direct,0,False,27375
2,1191,cost_gated_certificate,2,True,40709
0,1255,direct,0,False,21209
3,1130,direct,0,False,25333
3,1174,cg,7,False,31042
3,1232,direct,0,False,20959
1,1295,cg,6,False,30708
2,1180,direct,0,False,20208
4,1342,interval_chebyshev,25,False,87333
2,1335,cg,1,False,8417
3,1239,interval_chebyshev,21,False,67625
2,1350,cost_gated_certificate,2,True,38708
4,1311,certificate,22,False,98208
4,1219,interval_chebyshev,6687,False,20679125
4,1181,certificate,2,True,91750
0,1345,cost_gated_certificate,2,True,42708
2,1130,certificate,2,True,37916
0,1157,direct,0,False,38125
1,1159,direct,0,False,27833
0,1344,cg,1,False,11375
3,1241,interval_chebyshev,2750,False,8448250
3,1231,cg,3,False,19750
0,1351,interval_chebyshev,43,False,138250
2,1152,cg,2,False,12250
3,1148,interval_chebyshev,37,False,117750
1,1208,interval_chebyshev,2877,False,9051916
0,1218,cost_gated_certificate,44,False,189709
3,1139,direct,0,False,29875
1,1280,certificate,36,False,144459
4,1240,certificate,26,False,115375
4,1238,cost_gated_certificate,21,False,68417
2,1216,cost_gated_certificate,2,True,41708
3,1299,cg,5,False,25208
4,1276,direct,0,False,25834
2,1220,cg,2,False,15208
0,1141,direct,0,False,22625
2,1315,interval_chebyshev,28,False,93709
0,1270,direct,0,False,21959
1,1282,certificate,74,False,264666
2,1260,cg,3,False,16917
0,1324,interval_chebyshev,117,False,357333
2,1296,interval_chebyshev,26,False,82625
1,1317,interval_chebyshev,32,False,99833
1,1329,direct,0,False,26333
0,1317,direct,0,False,21916
1,1232,cg,3,False,18292
1,1212,direct,0,False,23167
2,1189,interval_chebyshev,767,False,2340542
4,1144,interval_chebyshev,227,False,682500
1,1184,certificate,2,True,39416
2,1320,cg,9,False,37834
1,1184,interval_chebyshev,43,False,132042
1,1216,direct,0,False,21500
4,1308,interval_chebyshev,16,False,56625
4,1132,direct,0,False,22375
4,1285,cost_gated_certificate,16,False,57875
0,1213,certificate,2,True,37583
3,1187,interval_chebyshev,2923,False,9007250
4,1153,direct,0,False,43834
2,1266,interval_chebyshev,18,False,63000
3,1303,certificate,32,False,153125
0,1258,interval_chebyshev,236,False,847166
2,1232,cost_gated_certificate,206,False,679000
4,1282,cost_gated_certificate,74,False,252125
2,1309,certificate,16,False,76583
1,1200,interval_chebyshev,93,False,286958
2,1276,interval_chebyshev,54,False,165292
2,1128,direct,0,False,26250
4,1209,direct,0,False,26375
2,1321,cg,9,False,43708
2,1281,certificate,52,False,186500
1,1144,cost_gated_certificate,2,True,36667
4,1305,interval_chebyshev,16,False,52250
0,1153,interval_chebyshev,1994,False,6229750
1,1278,interval_chebyshev,37,False,124917
3,1326,interval_chebyshev,34,False,111958
3,1348,cg,1,False,22458
2,1199,interval_chebyshev,182,False,581667
3,1303,interval_chebyshev,32,False,106000
1,1178,interval_chebyshev,330,False,1047166
1,1222,cg,2,False,14417
3,1228,direct,0,False,59542
0,1278,certificate,2,True,72625
2,1155,certificate,2,True,45792
4,1351,interval_chebyshev,43,False,137375
3,1278,cg,2,False,11792
1,1230,certificate,238,False,783958
4,1303,interval_chebyshev,32,False,103292
2,1234,direct,0,False,27208
1,1228,cg,1,False,10750
4,1221,direct,0,False,23708
2,1255,cg,9,False,42792
2,1178,cost_gated_certificate,2,True,45792
0,1211,interval_chebyshev,384,False,1208292
4,1257,cg,5,False,24625
1,1314,direct,0,False,24250
0,1184,interval_chebyshev,43,False,141041
2,1344,certificate,2,True,40458
4,1226,direct,0,False,23667
4,1348,certificate,2,True,40167
0,1332,cost_gated_certificate,22,False,98833
4,1344,direct,0,False,20750
0,1243,interval_chebyshev,715,False,2323833
3,1239,certificate,21,False,127500
3,1322,cost_gated_certificate,16,False,54458
0,1351,direct,0,False,28959
3,1186,direct,0,False,24208
3,1226,cost_gated_certificate,2,True,44666
4,1325,certificate,2,True,37167
3,1201,cg,2,False,12958
0,1249,certificate,2,True,45375
1,1179,interval_chebyshev,177,False,552791
2,1216,direct,0,False,23500
1,1322,certificate,16,False,80291
4,1140,cost_gated_certificate,23,False,99250
0,1133,direct,0,False,22667
3,1234,interval_chebyshev,58,False,189333
4,1226,interval_chebyshev,118,False,367458
1,1142,cost_gated_certificate,2,True,36750
3,1327,interval_chebyshev,21,False,66875
2,1213,cg,1,False,8292
1,1183,cg,1,False,7666
2,1177,certificate,2,True,35750
4,1143,direct,0,False,22375
2,1285,interval_chebyshev,16,False,56375
3,1298,direct,0,False,22000
3,1179,cost_gated_certificate,2,True,38417
1,1277,cg,2,False,12625
0,1145,direct,0,False,22084
0,1179,cg,1,False,9667
3,1336,cost_gated_certificate,2,True,37208
4,1208,interval_chebyshev,2877,False,9007625
4,1263,cg,3,False,17584
1,1154,certificate,2,True,40583
2,1152,cost_gated_certificate,2,True,36208
2,1353,interval_chebyshev,39,False,128958
2,1282,interval_chebyshev,74,False,234417
4,1166,interval_chebyshev,148,False,466208
4,1180,interval_chebyshev,101,False,314333
3,1208,certificate,2,True,35958
0,1162,direct,0,False,25833
3,1349,cost_gated_certificate,2,True,39583
4,1210,certificate,2,True,36208
4,1183,cg,1,False,7541
1,1164,interval_chebyshev,567,False,1772084
1,1152,direct,0,False,21000
2,1242,cg,1,False,11042
1,1146,cost_gated_certificate,2,True,44959
0,1308,cg,6,False,28458
1,1344,interval_chebyshev,1904,False,6205000
2,1223,cost_gated_certificate,2,True,103708
2,1217,certificate,2,True,47041
1,1285,certificate,16,False,87916
1,1326,direct,0,False,36375
0,1251,interval_chebyshev,42,False,142334
2,1232,certificate,206,False,695166
0,1174,direct,0,False,34375
4,1181,cost_gated_certificate,2,True,43167
3,1249,direct,0,False,23875
4,1167,certificate,2,True,41417
1,1216,cost_gated_certificate,2,True,37000
0,1221,certificate,2,True,37250
4,1318,cg,8,False,37333
0,1275,cost_gated_certificate,2,True,40666
2,1245,cost_gated_certificate,2,True,37084
2,1234,interval_chebyshev,58,False,185875
1,1237,direct,0,False,23292
0,1278,cg,2,False,15541
3,1262,certificate,61,False,219791
0,1175,cg,1,False,8792
2,1280,cost_gated_certificate,36,False,139875
3,1152,direct,0,False,22250
2,1190,cg,1,False,11375
4,1172,cost_gated_certificate,20,False,67542
2,1321,cost_gated_certificate,29,False,122083
1,1304,direct,0,False,25416
1,1312,interval_chebyshev,22,False,77458
2,1132,direct,0,False,22750
4,1289,cg,2,False,15583
0,1163,cost_gated_certificate,240,False,779167
2,1249,direct,0,False,20666
2,1330,cost_gated_certificate,15,False,53208
0,1235,cost_gated_certificate,2,True,38042
3,1236,interval_chebyshev,23,False,75334
1,1191,cg,1,False,8250
3,1302,direct,0,False,23000
2,1214,certificate,2,True,40666
2,1239,interval_chebyshev,21,False,68375
1,1320,cost_gated_certificate,29,False,118792
4,1332,cost_gated_certificate,22,False,95167
0,1200,cost_gated_certificate,93,False,332500
2,1352,interval_chebyshev,39,False,124541
2,1160,direct,0,False,25292
0,1130,cost_gated_certificate,2,True,39625
0,1309,direct,0,False,22792
3,1215,direct,0,False,23500
0,1188,certificate,2,True,36542
2,1176,cost_gated_certificate,2,True,36208
3,1316,certificate,41,False,154375
1,1332,interval_chebyshev,22,False,70250
1,1352,interval_chebyshev,39,False,123625
4,1171,cost_gated_certificate,20,False,64875
1,1258,cost_gated_certificate,236,False,782917
1,1335,cg,1,False,8666
3,1215,cost_gated_certificate,2,True,35541
0,1194,certificate,2,True,36084
2,1303,certificate,32,False,149250
0,1168,interval_chebyshev,43,False,138042
1,1149,certificate,2,True,39583
3,1231,interval_chebyshev,417,False,1342125
3,1264,interval_chebyshev,23,False,75416
4,1191,cg,1,False,7833
3,1199,cost_gated_certificate,182,False,595042
4,1167,direct,0,False,21458
3,1170,interval_chebyshev,20,False,71000
1,1319,cg,9,False,39375
3,1242,certificate,2,True,36000
2,1239,cg,4,False,18958
2,1325,interval_chebyshev,61,False,193583
1,1280,direct,0,False,21000
4,1208,cg,1,False,10667
4,1294,cg,3,False,16542
3,1240,cost_gated_certificate,26,False,111292
3,1166,cost_gated_certificate,2,True,37000
4,1261,cost_gated_certificate,114,False,522333
1,1169,direct,0,False,32541
2,1139,direct,0,False,25167
2,1200,interval_chebyshev,93,False,295708
4,1249,interval_chebyshev,47,False,145000
3,1326,direct,0,False,21708
2,1336,cg,1,False,11542
0,1212,interval_chebyshev,205,False,628292
0,1214,interval_chebyshev,74,False,223375
3,1352,cg,2,False,11583
3,1207,certificate,25,False,111875
2,1317,interval_chebyshev,32,False,99625
2,1273,cg,1,False,8583
1,1336,cost_gated_certificate,2,True,37666
4,1142,direct,0,False,23333
3,1184,certificate,2,True,40416
0,1295,interval_chebyshev,22,False,69334
0,1186,interval_chebyshev,5787,False,18152917
3,1233,cg,3,False,39125
4,1287,direct,0,False,57375
3,1290,certificate,22,False,128667
1,1243,certificate,2,True,44292
0,1192,direct,0,False,25958
3,1133,direct,0,False,26209
3,1320,direct,0,False,25000
3,1143,interval_chebyshev,439,False,1336500
2,1227,cg,1,False,10000
0,1307,cg,6,False,26958
4,1329,certificate,15,False,74417
2,1339,cg,2,False,12625
2,1134,interval_chebyshev,36,False,113125
1,1214,direct,0,False,24500
4,1202,interval_chebyshev,29,False,94084
0,1285,cg,4,False,19792
0,1228,certificate,2,True,37125
1,1339,cost_gated_certificate,2,True,36875
0,1146,interval_chebyshev,71,False,219250
1,1135,interval_chebyshev,23,False,72916
1,1278,cost_gated_certificate,2,True,37083
4,1170,cg,2,False,13125
0,1316,cg,6,False,26583
2,1335,interval_chebyshev,216,False,670250
0,1303,direct,0,False,24417
4,1282,direct,0,False,24416
2,1171,interval_chebyshev,20,False,69417
2,1345,cost_gated_certificate,2,True,36875
4,1253,cg,6,False,27709
0,1335,cg,1,False,6708
1,1328,interval_chebyshev,16,False,51291
4,1301,cost_gated_certificate,39,False,150708
0,1282,cost_gated_certificate,74,False,251666
0,1269,interval_chebyshev,24,False,76417
2,1260,interval_chebyshev,223,False,683542
3,1212,certificate,2,True,36000
3,1271,cost_gated_certificate,2,True,36292
4,1260,cg,3,False,15125
3,1290,cost_gated_certificate,22,False,93459
0,1165,cg,2,False,13958
0,1350,direct,0,False,22458
0,1345,certificate,2,True,39375
4,1154,cg,1,False,8750
1,1290,cost_gated_certificate,22,False,94583
4,1260,interval_chebyshev,223,False,686750
0,1135,cg,2,False,11333
0,1262,cg,3,False,15292
1,1316,cg,6,False,25417
0,1286,certificate,232,False,753083
4,1306,interval_chebyshev,18,False,58000
1,1266,certificate,18,False,82542
1,1328,cg,3,False,15084
1,1290,certificate,22,False,93250
1,1247,interval_chebyshev,71,False,222917
2,1295,cost_gated_certificate,22,False,95166
4,1331,certificate,15,False,72708
0,1272,certificate,2,True,35542
3,1286,cost_gated_certificate,232,False,744166
3,1204,cost_gated_certificate,21,False,67666
1,1197,interval_chebyshev,239,False,746084
4,1133,certificate,2,True,37958
2,1132,certificate,2,True,45375
4,1204,cg,4,False,19500
3,1295,direct,0,False,21417
3,1130,cg,2,False,15166
1,1276,cg,1,False,8625
4,1176,cost_gated_certificate,2,True,36834
3,1303,cg,5,False,22750
0,1301,certificate,39,False,147708
0,1352,cost_gated_certificate,2,True,38458
3,1293,cg,3,False,16125
3,1160,interval_chebyshev,65,False,204333
0,1222,cg,2,False,12042
0,1349,interval_chebyshev,79,False,248084
4,1162,interval_chebyshev,16,False,52167
3,1339,interval_chebyshev,30,False,101541
4,1188,certificate,2,True,39292
0,1272,interval_chebyshev,547,False,1712625
4,1260,cost_gated_certificate,223,False,726708
4,1179,direct,0,False,26333
0,1305,cg,3,False,19750
0,1306,cg,7,False,31208
3,1288,direct,0,False,24833
2,1215,direct,0,False,26750
0,1283,certificate,67,False,250417
0,1252,direct,0,False,23708
1,1166,cg,2,False,15625
1,1202,cg,2,False,12208
4,1187,cg,2,False,12125
4,1268,certificate,18,False,89500
3,1292,certificate,15,False,77416
0,1261,direct,0,False,26917
1,1153,direct,0,False,26458
2,1198,direct,0,False,23583
1,1143,cost_gated_certificate,2,True,45167
1,1155,direct,0,False,23375
4,1136,cost_gated_certificate,18,False,66250
3,1311,interval_chebyshev,22,False,72125
0,1160,interval_chebyshev,65,False,205166
2,1279,certificate,2,True,37000
3,1266,interval_chebyshev,18,False,58583
4,1305,direct,0,False,21125
3,1294,certificate,15,False,77667
2,1345,certificate,2,True,38208
0,1349,direct,0,False,21375
3,1256,direct,0,False,23375
4,1191,cost_gated_certificate,2,True,37750
1,1200,cg,3,False,16709
4,1350,certificate,2,True,35417
3,1193,direct,0,False,22625
4,1332,cg,8,False,38500
4,1256,cg,9,False,37375
1,1270,interval_chebyshev,2136,False,6637791
3,1135,direct,0,False,36375
1,1264,interval_chebyshev,23,False,75458
0,1297,cost_gated_certificate,24,False,112625
0,1176,cg,1,False,9792
2,1348,direct,0,False,25083
1,1211,direct,0,False,25083
0,1347,cg,1,False,10125
4,1175,cg,1,False,9292
4,1181,interval_chebyshev,64,False,197708
1,1151,certificate,34,False,133625
1,1256,cost_gated_certificate,93,False,308791
4,1169,cg,2,False,12042
2,1141,interval_chebyshev,1765,False,5534042
2,1132,interval_chebyshev,125,False,403917
0,1270,cost_gated_certificate,2,True,79708
3,1319,cost_gated_certificate,29,False,127959
4,1201,cg,2,False,16541
