method,converged,failure,newton_updates,linear_systems,matrix_products,degree_two_acceptances,line_search_backtracks,maximum_preconditioned_relative_residual,maximum_original_relative_residual,final_scaled_gradient,quadratic_objective,maximum_control_fraction,feasibility_violation,solution_json,plant,horizon,state_index,relative_objective_gap_to_direct,relative_solution_distance_to_direct
certificate,True,,36,39,27093,11,0,0.049739133229841616,0.05116251155329188,2.153043527550363e-06,-2088.3124374579224,0.9960992592965561,0.0,"[-0.9960992592965561,-0.9954017512522647,-0.9944802055562858,-0.9932125198415833,-0.9914160769750269,-0.9887642604710213,-0.9846444338958878,-0.9777710445708866,-0.9651086045404708,-0.9379284099053741,-0.8620249392435565,-0.5487659368715567,0.11255301617375504,0.4357480564231448,0.5238743547229293,0.523822264109939,0.48082933232771985,0.4139506039725738,0.33725783286378785,0.2623091678316441,0.1965245294036809,0.1429210775732993,0.1014426352872712,0.07050850913596647,0.04807133666380498,0.03216155227610256,0.021102456084260736,0.013556614068041548,0.008500534515428633,0.005175466999375202,0.003033641245206737,0.0016874064080161196,0.0008656941903109172,0.00038102981622607015,0.0001072055466501053,-3.704738203590836e-05,-0.00010041251161638234,-0.00011207203088740308,-0.00010524355385583281,-9.976927319611025e-05,-8.429735327784632e-05,-6.504594756268668e-05,-4.3707866595970595e-05,-3.081897640970652e-05,-3.562983331717643e-05,-2.460997129448795e-05,-1.3933787782664206e-06,-9.276148681253968e-06,1.9051889406291906e-06,-9.3581081674075e-06,2.8076076056027612e-05,4.4149002463063906e-06,1.3387593299723938e-06,-6.816822977283351e-07,3.0688821858463583e-06,1.7497965091652805e-05,-2.8814055084503784e-05,1.4539242634918373e-05,2.6312346508274996e-05,2.8926080174334376e-05]",double_integrator,60,4,6.352617853428486e-09,1.9801664200911535e-05
cost_gated_certificate,True,,36,39,27093,11,0,0.049739133229841616,0.05116251155329188,2.153043527550363e-06,-2088.3124374579224,0.9960992592965561,0.0,"[-0.9960992592965561,-0.9954017512522647,-0.9944802055562858,-0.9932125198415833,-0.9914160769750269,-0.9887642604710213,-0.9846444338958878,-0.9777710445708866,-0.9651086045404708,-0.9379284099053741,-0.8620249392435565,-0.5487659368715567,0.11255301617375504,0.4357480564231448,0.5238743547229293,0.523822264109939,0.48082933232771985,0.4139506039725738,0.33725783286378785,0.2623091678316441,0.1965245294036809,0.1429210775732993,0.1014426352872712,0.07050850913596647,0.04807133666380498,0.03216155227610256,0.021102456084260736,0.013556614068041548,0.008500534515428633,0.005175466999375202,0.003033641245206737,0.0016874064080161196,0.0008656941903109172,0.00038102981622607015,0.0001072055466501053,-3.704738203590836e-05,-0.00010041251161638234,-0.00011207203088740308,-0.00010524355385583281,-9.976927319611025e-05,-8.429735327784632e-05,-6.504594756268668e-05,-4.3707866595970595e-05,-3.081897640970652e-05,-3.562983331717643e-05,-2.460997129448795e-05,-1.3933787782664206e-06,-9.276148681253968e-06,1.9051889406291906e-06,-9.3581081674075e-06,2.8076076056027612e-05,4.4149002463063906e-06,1.3387593299723938e-06,-6.816822977283351e-07,3.0688821858463583e-06,1.7497965091652805e-05,-2.8814055084503784e-05,1.4539242634918373e-05,2.6312346508274996e-05,2.8926080174334376e-05]",double_integrator,60,4,6.352617853428486e-09,1.9801664200911535e-05
interval_chebyshev,True,,34,37,46803,0,0,0.04965707823316639,0.05217625279073236,2.1897895966679974e-06,-2088.312435438333,0.9960991988148751,0.0,"[-0.9960991988148751,-0.9954015110762567,-0.9944801314589642,-0.9932124933155959,-0.9914158134383018,-0.9887643226616746,-0.9846434718307581,-0.9777707383300194,-0.9651086460837068,-0.9379286371615586,-0.8620213961760705,-0.5487680442155045,0.11255223187544948,0.4357466960712515,0.5238735062596762,0.5238233190458064,0.48083072607334026,0.4139514010902222,0.33725767054616773,0.26230795536395607,0.1965225046748263,0.14291894502796063,0.10144151159421566,0.07050945404549622,0.048074498541048234,0.032165583007106,0.021105170686426557,0.01355676390404169,0.008498882137354849,0.005173762765461593,0.003032605916036688,0.001686094146572567,0.0008631140060111585,0.0003781725378968423,0.00010672962958289435,-3.3164437163737356e-05,-9.478975357273875e-05,-0.00011327749763846,-0.00011150523285282762,-0.00010084208994601885,-8.459447563289179e-05,-6.525319257870649e-05,-4.5221132397121376e-05,-3.3317387708369505e-05,-3.36145947963497e-05,-2.4606505611554728e-05,-7.647849619515668e-06,-1.0439170151323793e-05,-2.426547306710518e-06,-1.1117016672614795e-05,1.2075264348665823e-05,-3.6065612264263677e-07,-3.7212957563216825e-06,-2.711571139411442e-06,1.0142288198227705e-06,7.671448597396346e-06,-1.1726686544479254e-05,8.279377005824108e-06,2.5286687121439812e-05,2.0986291711499688e-05]",double_integrator,60,4,5.38552626762804e-09,1.2767204837236516e-05
cg,True,,35,38,642,0,1,0.04971508098466221,0.3898528213940846,3.138883647124834e-08,-2088.312427050851,0.9960923471619848,0.0,"[-0.9960923471619848,-0.9954030049555711,-0.9944798574741386,-0.9932122247345506,-0.9914155081872894,-0.9887641491169397,-0.9846432965957135,-0.9777703158348222,-0.9651090861136452,-0.9379444055658688,-0.8620415767246781,-0.5488084324771533,0.1124225992693005,0.43590692668429754,0.523855439157507,0.5239151226715169,0.48092083873065244,0.41399712154315055,0.33724671857053995,0.26224079565262876,0.19641754614393875,0.14281745308698546,0.10139660765742352,0.0705513964339578,0.04817852284201926,0.03226085327889536,0.021127072460848363,0.01349970384992622,0.008420939724087471,0.005144828582406016,0.0030700425598851042,0.0017392953505009387,0.0008676577144683295,0.0003293097173756027,6.913365326240232e-05,-4.3800522037531564e-06,-3.3188075350927613e-05,-9.932471547040105e-05,-0.00014448004140583712,-0.0001007451686975239,-6.779379212016375e-05,-0.0001344559022659365,-0.00011434097095577367,4.25675004632645e-05,6.137749895880658e-05,4.347567277497618e-06,-8.021195413662131e-05,-8.08954529873347e-05,7.523389267022026e-05,-5.635621860170778e-05,3.529316096721855e-05,-5.471776446164825e-06,-7.888917184100427e-07,-3.82754928482745e-06,-9.700951663911377e-08,-1.5439783316955396e-06,-2.989907534048409e-06,-5.803122395538879e-06,-1.3185887308085927e-05,2.3796851421343182e-05]",double_integrator,60,4,1.369133933379229e-09,0.0001222235887932319
direct,True,,28,31,0,0,1,0.0,0.0,2.5088787283533452e-08,-2088.3124241916717,0.9960923820096752,0.0,"[-0.9960923820096752,-0.995403053676031,-0.9944799421763403,-0.9932123323075233,-0.9914157039057905,-0.9887647987848845,-0.9846438272420966,-0.9777718696302844,-0.9651132002048521,-0.9379346415804133,-0.8620217469839372,-0.5487703156847743,0.11255350220215689,0.43574644352246134,0.523875079233967,0.5238259611351869,0.48083295557385414,0.4139526700512461,0.33725782128661697,0.2623070491122613,0.1965208699600107,0.14291721265518656,0.10144048691333231,0.07050979763934283,0.04807635426910863,0.032168405989745484,0.021107943159804476,0.013558529877549819,0.00849925881662624,0.0051730676434304955,0.0030315532835993707,0.0016853704788023602,0.0008631427585730841,0.0003790468397380329,0.00010809431301561645,-3.222696074509843e-05,-9.529032804804811e-05,-0.0001148318769600485,-0.00011159698846037707,-9.790849554645291e-05,-8.075123469459583e-05,-6.381682053901954e-05,-4.883240798315378e-05,-3.640503907771613e-05,-2.6544229770080585e-05,-1.8974967111825164e-05,-1.3317197313146529e-05,-9.182417430343483e-06,-6.220425510967646e-06,-4.137324244323965e-06,-2.6979371441154515e-06,-1.7205586446461572e-06,-1.0686492240841386e-06,-6.419894313118152e-07,-3.685478533823702e-07,-1.9758961259088588e-07,-9.41474339751047e-08,-3.4770617569069895e-08,-4.396057549200638e-09,5.839428847815354e-09]",double_integrator,60,4,0.0,0.0
certificate,True,,17,20,18596,1,0,0.04912445302995195,0.1628082428521955,1.5612646828198143e-08,-1445.995389054462,0.9089412176752978,0.0,"[-0.9089412176752978,-0.906387925360808,-0.8932889806209583,-0.8675178531877282,-0.8223278401870748,-0.7456187096040064,-0.6250870868257873,-0.4693859161435169,-0.31633710895069106,-0.196243349465456,-0.11378705880734895,-0.06123999960648153,-0.029421046743672397,-0.011082193785894015,-0.0011684563746184053,0.003664389962532298,0.005560467879475099,0.0058567382692894295,0.005360184698796451,0.004538479254775358,0.0036494428314395376,0.0028258354582934675,0.002126906849594543,0.001567618878142456,0.001136660352672929,0.0008109311652553302,0.0005673116108545029,0.0003880855990129941,0.0002594795367843603,0.0001692254240821013,0.00010763419667356476,6.716133404916617e-05,3.746576675784855e-05,1.0886055518702635e-05,5.488917832849083e-08,1.8787112402247647e-05,3.3295484740039746e-05,1.1706941308328538e-05,-1.1683837433977526e-05,-1.6063308541716887e-05,1.8466460119017508e-06,-2.1280602577745127e-05,2.3802022149297438e-05,8.775261666936636e-06,-1.4136747544649434e-05,-1.2627088984050027e-05,2.124932990922758e-05,-4.821564702438795e-06,1.719074230020339e-06,-1.2042877667770143e-05,-2.519577407527154e-06,4.4393983660294975e-06,-1.3704069369315349e-06,3.969003168634987e-06,1.9971170689123997e-06,4.477971046234285e-06,-4.9699299963403535e-06,-3.9098863326474055e-06,-1.5156638268411338e-06,5.340184216778333e-06]",double_integrator,60,5,4.5882408633857073e-10,3.1565544451887275e-05
cost_gated_certificate,True,,17,20,18596,1,0,0.04912445302995195,0.1628082428521955,1.5612646828198143e-08,-1445.995389054462,0.9089412176752978,0.0,"[-0.9089412176752978,-0.906387925360808,-0.8932889806209583,-0.8675178531877282,-0.8223278401870748,-0.7456187096040064,-0.6250870868257873,-0.4693859161435169,-0.31633710895069106,-0.196243349465456,-0.11378705880734895,-0.06123999960648153,-0.029421046743672397,-0.011082193785894015,-0.0011684563746184053,0.003664389962532298,0.005560467879475099,0.0058567382692894295,0.005360184698796451,0.004538479254775358,0.0036494428314395376,0.0028258354582934675,0.002126906849594543,0.001567618878142456,0.001136660352672929,0.0008109311652553302,0.0005673116108545029,0.0003880855990129941,0.0002594795367843603,0.0001692254240821013,0.00010763419667356476,6.716133404916617e-05,3.746576675784855e-05,1.0886055518702635e-05,5.488917832849083e-08,1.8787112402247647e-05,3.3295484740039746e-05,1.1706941308328538e-05,-1.1683837433977526e-05,-1.6063308541716887e-05,1.8466460119017508e-06,-2.1280602577745127e-05,2.3802022149297438e-05,8.775261666936636e-06,-1.4136747544649434e-05,-1.2627088984050027e-05,2.124932990922758e-05,-4.821564702438795e-06,1.719074230020339e-06,-1.2042877667770143e-05,-2.519577407527154e-06,4.4393983660294975e-06,-1.3704069369315349e-06,3.969003168634987e-06,1.9971170689123997e-06,4.477971046234285e-06,-4.9699299963403535e-06,-3.9098863326474055e-06,-1.5156638268411338e-06,5.340184216778333e-06]",double_integrator,60,5,4.5882408633857073e-10,3.1565544451887275e-05
interval_chebyshev,True,,16,19,5053,0,0,0.043829967028365405,0.04881941149283338,1.5612637141753553e-08,-1445.9953890544623,0.9089412176601339,0.0,"[-0.9089412176601339,-0.9063879253716778,-0.8932889806150976,-0.8675178531977985,-0.8223278401866202,-0.7456187096069488,-0.6250870868289158,-0.46938591614524194,-0.3163371089521963,-0.1962433494657538,-0.1137870588058862,-0.061239999604990304,-0.029421046741575686,-0.011082193781793441,-0.0011684563694875708,0.0036643899636116303,0.005560467881041992,0.005856738267889288,0.005360184695850191,0.0045384792529025424,0.0036494428320001625,0.0028258354589283797,0.002126906850923437,0.0015676188773950214,0.001136660350821734,0.0008109311611999239,0.000567311606547817,0.00038808559437930774,0.0002594795331377917,0.00016922542577266325,0.00010763420206327977,6.716134435012539e-05,3.746577867034113e-05,1.0886062797952646e-05,5.488862886935135e-08,1.8787101426793757e-05,3.3295467477681645e-05,1.1706930306536612e-05,-1.1683835456243185e-05,-1.6063298157966278e-05,1.8466582819803672e-06,-2.1280597401577242e-05,2.3802009176309953e-05,8.775253133236848e-06,-1.4136739326121525e-05,-1.2627081078225323e-05,2.1249318894121815e-05,-4.821559413301232e-06,1.7190741147940884e-06,-1.2042873403440802e-05,-2.5195826218239216e-06,4.439399195002374e-06,-1.370404807870488e-06,3.969002191555086e-06,1.9971135476877196e-06,4.477970166477344e-06,-4.96992916583245e-06,-3.909884093159405e-06,-1.515662890606415e-06,5.340183144238883e-06]",double_integrator,60,5,4.588242435822779e-10,3.156552832246972e-05
cg,True,,19,22,414,0,0,0.049457710577224534,0.35025032571753373,2.280102275481398e-08,-1445.9953879046202,0.9089116521042971,0.0,"[-0.9089116521042971,-0.9063981013066484,-0.8932697423209006,-0.8675381804186327,-0.8222966854347867,-0.7456477391125611,-0.6252091415240115,-0.46926211439650667,-0.31646122803154747,-0.19631743335580415,-0.11366809978137084,-0.06114384517841465,-0.029421902147159017,-0.011105483952318711,-0.0011512130045502307,0.0037127686949324726,0.005591321374573584,0.005835472271414539,0.00529307045118959,0.004463752398599866,0.0036078009922960613,0.0028335272475595104,0.002168721346027705,0.0016121371850630042,0.0011606084266854342,0.0008134899461180611,0.0005640308781990537,0.00039161455934746064,0.0002656148236669811,0.00016109590662698555,7.44266324171661e-05,2.25513478614882e-05,2.0343683710487455e-05,5.2688504932794965e-05,7.318405967354059e-05,4.488475237233048e-05,-1.2610160152775403e-05,-3.91352229134333e-05,-1.700742268374923e-05,3.160525724808566e-06,3.5819410491786372e-06,1.8841938340635788e-05,1.266717709396824e-05,-4.100576321961579e-05,-4.804380586272139e-05,6.433316383448696e-05,2.4945907419825003e-05,4.6580521777492365e-05,-0.00011475054742545524,3.841417282558074e-05,2.096577993738698e-06,3.8419616036022247e-07,-2.6889336921637463e-08,-2.735186500972581e-07,-4.241800826354802e-07,-5.219945916491413e-07,-1.0815864797472793e-06,5.453254150439819e-06,-1.9064011215225653e-06,-3.46419126815746e-07]",double_integrator,60,5,3.363664610317485e-10,0.0001580175416956041
direct,True,,15,18,0,0,0,0.0,0.0,3.539014944979148e-09,-1445.9953883910046,0.9089287327780231,0.0,"[-0.9089287327780231,-0.9063917071051357,-0.893284623914674,-0.8675182180852022,-0.8223292326749115,-0.7456307517628804,-0.6250960748138724,-0.46938260051687375,-0.3163364449722091,-0.19624432390220764,-0.11378843504376929,-0.061239663406010884,-0.02941767921761992,-0.011077067164107644,-0.0011640851911611204,0.0036660541888470293,0.0055583363810638355,0.005850764962471813,0.005352328957787798,0.0045329531461482464,0.003650541686472918,0.0028343230056737845,0.00213840082706801,0.0015753430934089569,0.0011366424017521678,0.0008047189503538891,0.0005596032929157715,0.0003823671629072959,0.0002566377231306633,0.0001690376774229941,0.00010906780225162871,6.873777468444249e-05,4.211779468029765e-05,2.4901438568233265e-05,1.4021465871342507e-05,7.332598218742701e-06,3.360600344641976e-06,1.1101552353759237e-06,-7.843473573195346e-08,-6.338008918722529e-07,-8.28259168237726e-07,-8.303129435669215e-07,-7.408597950445398e-07,-6.177344137565689e-07,-4.920429414579017e-07,-3.7882258607206695e-07,-2.8384813699386717e-07,-2.0787311370254166e-07,-1.4918471151172392e-07,-1.0508715134962011e-07,-7.271200806398921e-08,-4.9420656160888905e-08,-3.297069819912211e-08,-2.155208937889702e-08,-1.3756471639321987e-08,-8.520432599430397e-09,-5.060104761531475e-09,-2.811474309855701e-09,-1.3795360804200308e-09,-4.979295653317107e-10]",double_integrator,60,5,0.0,0.0
certificate,True,,21,24,22346,1,2,0.04990035102995615,0.15461623557513354,2.801154628367903e-08,-611.3592766964687,0.9491116845356024,0.0,"[0.9491116845356024,0.8486833212897802,-0.06729895871294085,-0.7349109349267523,-0.8239236290444125,-0.8385471092380341,-0.8264841862677987,-0.7929454573341985,-0.7335325335383635,-0.6419604217514249,-0.5208689816515786,-0.3899047558061733,-0.2731272911885701,-0.18234081864810672,-0.11736866593725659,-0.07312033277748181,-0.04398092038216406,-0.025317061510442492,-0.013691964997764957,-0.006682494521542399,-0.0026304307051769667,-0.00042530453774364003,0.0006624237310206864,0.0011021947048061105,0.0011884086301295663,0.0010997550804585714,0.0009402563882592405,0.0007670891458860224,0.0006087355005063276,0.00047561919628065914,0.0003657566672164443,0.0002700783181995357,0.00018047277408017741,0.00010008634368002456,4.830136886184124e-05,3.692882084974444e-05,4.132447363384898e-05,3.584400469476048e-05,2.5039174696688947e-05,2.247583141195845e-05,7.451561451430033e-06,-2.442721943519659e-05,2.621021766424685e-06,9.94278803613558e-06,3.0163094941300443e-06,-1.139017123838166e-05,7.566550339157558e-06,3.7507020479069333e-06,8.571662281198602e-06,-8.870831843466167e-06,-8.638752930644655e-07,-3.129663669267942e-07,-1.9519342660126253e-06,-3.2988892831918793e-06,4.0078909883730715e-06,-9.884615214694396e-07,3.7441868642370725e-07,-1.7174852124730436e-06,1.0112990536229443e-06,9.640687446827861e-08]",double_integrator,60,6,7.805213950293636e-09,3.9805434784149855e-05
cost_gated_certificate,True,,21,24,22346,1,2,0.04990035102995615,0.15461623557513354,2.801154628367903e-08,-611.3592766964687,0.9491116845356024,0.0,"[0.9491116845356024,0.8486833212897802,-0.06729895871294085,-0.7349109349267523,-0.8239236290444125,-0.8385471092380341,-0.8264841862677987,-0.7929454573341985,-0.7335325335383635,-0.6419604217514249,-0.5208689816515786,-0.3899047558061733,-0.2731272911885701,-0.18234081864810672,-0.11736866593725659,-0.07312033277748181,-0.04398092038216406,-0.025317061510442492,-0.013691964997764957,-0.006682494521542399,-0.0026304307051769667,-0.00042530453774364003,0.0006624237310206864,0.0011021947048061105,0.0011884086301295663,0.0010997550804585714,0.0009402563882592405,0.0007670891458860224,0.0006087355005063276,0.00047561919628065914,0.0003657566672164443,0.0002700783181995357,0.00018047277408017741,0.00010008634368002456,4.830136886184124e-05,3.692882084974444e-05,4.132447363384898e-05,3.584400469476048e-05,2.5039174696688947e-05,2.247583141195845e-05,7.451561451430033e-06,-2.442721943519659e-05,2.621021766424685e-06,9.94278803613558e-06,3.0163094941300443e-06,-1.139017123838166e-05,7.566550339157558e-06,3.7507020479069333e-06,8.571662281198602e-06,-8.870831843466167e-06,-8.638752930644655e-07,-3.129663669267942e-07,-1.9519342660126253e-06,-3.2988892831918793e-06,4.0078909883730715e-06,-9.884615214694396e-07,3.7441868642370725e-07,-1.7174852124730436e-06,1.0112990536229443e-06,9.640687446827861e-08]",double_integrator,60,6,7.805213950293636e-09,3.9805434784149855e-05
